train_loss,train_acc_step,epoch,step,val_acc_step,val_loss,val_acc_epoch,train_acc_epoch,test_acc_step,test_loss,test_acc_epoch
0.274864137172699,0.9375,21,30299,,,,,,,
0.3648623824119568,0.8125,21,30349,,,,,,,
0.3042282164096832,0.875,21,30399,,,,,,,
0.2853940427303314,0.875,21,30449,,,,,,,
0.5572704672813416,0.84375,21,30499,,,,,,,
0.9830857515335083,0.71875,21,30549,,,,,,,
0.4097380042076111,0.875,21,30599,,,,,,,
0.6032882928848267,0.8125,21,30649,,,,,,,
0.5808393359184265,0.84375,21,30699,,,,,,,
0.45754843950271606,0.8125,21,30749,,,,,,,
0.3653375506401062,0.84375,21,30799,,,,,,,
0.18983228504657745,0.9375,21,30849,,,,,,,
0.11584632098674774,1.0,21,30899,,,,,,,
0.2991201877593994,0.90625,21,30949,,,,,,,
,,,3297,0.875,,,,,,
,,,3298,0.78125,,,,,,
,,,3299,0.78125,,,,,,
,,,3300,0.8125,,,,,,
,,,3301,0.90625,,,,,,
,,,3302,0.875,,,,,,
,,,3303,0.9375,,,,,,
,,,3304,0.75,,,,,,
,,,3305,0.65625,,,,,,
,,,3306,0.8125,,,,,,
,,,3307,0.71875,,,,,,
,,,3308,0.9375,,,,,,
,,,3309,0.875,,,,,,
,,,3310,0.875,,,,,,
,,,3311,0.8125,,,,,,
,,,3312,0.8125,,,,,,
,,,3313,0.875,,,,,,
,,,3314,0.78125,,,,,,
,,,3315,0.90625,,,,,,
,,,3316,0.84375,,,,,,
,,,3317,0.78125,,,,,,
,,,3318,0.84375,,,,,,
,,,3319,0.71875,,,,,,
,,,3320,0.6875,,,,,,
,,,3321,0.84375,,,,,,
,,,3322,0.875,,,,,,
,,,3323,0.8125,,,,,,
,,,3324,0.84375,,,,,,
,,,3325,0.71875,,,,,,
,,,3326,0.84375,,,,,,
,,,3327,0.65625,,,,,,
,,,3328,0.71875,,,,,,
,,,3329,0.84375,,,,,,
,,,3330,0.8125,,,,,,
,,,3331,0.9375,,,,,,
,,,3332,0.96875,,,,,,
,,,3333,0.75,,,,,,
,,,3334,0.78125,,,,,,
,,,3335,0.84375,,,,,,
,,,3336,0.8125,,,,,,
,,,3337,0.8125,,,,,,
,,,3338,0.875,,,,,,
,,,3339,0.875,,,,,,
,,,3340,0.875,,,,,,
,,,3341,0.84375,,,,,,
,,,3342,0.8125,,,,,,
,,,3343,0.875,,,,,,
,,,3344,0.75,,,,,,
,,,3345,0.75,,,,,,
,,,3346,0.90625,,,,,,
,,,3347,0.84375,,,,,,
,,,3348,0.875,,,,,,
,,,3349,0.875,,,,,,
,,,3350,0.8125,,,,,,
,,,3351,0.9375,,,,,,
,,,3352,0.84375,,,,,,
,,,3353,0.90625,,,,,,
,,,3354,0.90625,,,,,,
,,,3355,0.78125,,,,,,
,,,3356,0.6875,,,,,,
,,,3357,0.875,,,,,,
,,,3358,0.75,,,,,,
,,,3359,0.84375,,,,,,
,,,3360,0.8125,,,,,,
,,,3361,0.75,,,,,,
,,,3362,0.6875,,,,,,
,,,3363,0.90625,,,,,,
,,,3364,0.90625,,,,,,
,,,3365,0.90625,,,,,,
,,,3366,0.65625,,,,,,
,,,3367,0.84375,,,,,,
,,,3368,0.59375,,,,,,
,,,3369,0.90625,,,,,,
,,,3370,0.78125,,,,,,
,,,3371,0.8125,,,,,,
,,,3372,0.84375,,,,,,
,,,3373,0.84375,,,,,,
,,,3374,0.96875,,,,,,
,,,3375,0.8125,,,,,,
,,,3376,0.78125,,,,,,
,,,3377,0.75,,,,,,
,,,3378,0.90625,,,,,,
,,,3379,0.90625,,,,,,
,,,3380,0.75,,,,,,
,,,3381,0.78125,,,,,,
,,,3382,0.84375,,,,,,
,,,3383,0.875,,,,,,
,,,3384,0.875,,,,,,
,,,3385,0.8125,,,,,,
,,,3386,0.8125,,,,,,
,,,3387,0.78125,,,,,,
,,,3388,0.59375,,,,,,
,,,3389,0.8125,,,,,,
,,,3390,0.8125,,,,,,
,,,3391,0.8125,,,,,,
,,,3392,0.78125,,,,,,
,,,3393,0.875,,,,,,
,,,3394,0.8125,,,,,,
,,,3395,0.84375,,,,,,
,,,3396,0.75,,,,,,
,,,3397,0.6875,,,,,,
,,,3398,0.6875,,,,,,
,,,3399,0.875,,,,,,
,,,3400,0.78125,,,,,,
,,,3401,0.8125,,,,,,
,,,3402,0.75,,,,,,
,,,3403,0.78125,,,,,,
,,,3404,0.84375,,,,,,
,,,3405,0.875,,,,,,
,,,3406,0.78125,,,,,,
,,,3407,0.78125,,,,,,
,,,3408,0.84375,,,,,,
,,,3409,0.8125,,,,,,
,,,3410,0.78125,,,,,,
,,,3411,0.71875,,,,,,
,,,3412,0.8125,,,,,,
,,,3413,0.625,,,,,,
,,,3414,0.8125,,,,,,
,,,3415,0.71875,,,,,,
,,,3416,0.875,,,,,,
,,,3417,0.78125,,,,,,
,,,3418,0.875,,,,,,
,,,3419,0.78125,,,,,,
,,,3420,0.78125,,,,,,
,,,3421,0.875,,,,,,
,,,3422,0.84375,,,,,,
,,,3423,0.78125,,,,,,
,,,3424,0.84375,,,,,,
,,,3425,0.875,,,,,,
,,,3426,0.625,,,,,,
,,,3427,0.8125,,,,,,
,,,3428,0.90625,,,,,,
,,,3429,0.78125,,,,,,
,,,3430,0.84375,,,,,,
,,,3431,0.8125,,,,,,
,,,3432,0.75,,,,,,
,,,3433,0.875,,,,,,
,,,3434,0.84375,,,,,,
,,,3435,0.84375,,,,,,
,,,3436,0.78125,,,,,,
,,,3437,0.9375,,,,,,
,,,3438,0.8125,,,,,,
,,,3439,0.84375,,,,,,
,,,3440,0.75,,,,,,
,,,3441,0.75,,,,,,
,,,3442,0.8125,,,,,,
,,,3443,0.96875,,,,,,
,,,3444,0.78125,,,,,,
,,,3445,0.96875,,,,,,
,,,3446,0.75,,,,,,
,,,3447,0.84375,,,,,,
,,,3448,0.75,,,,,,
,,,3449,0.90625,,,,,,
,,,3450,0.65625,,,,,,
,,,3451,0.78125,,,,,,
,,,3452,0.84375,,,,,,
,,,3453,0.875,,,,,,
,,21,30953,,0.5809773206710815,0.8151999711990356,,,,
,,21,30953,,,,0.8599333167076111,,,
0.40520375967025757,0.84375,22,30999,,,,,,,
0.1810382455587387,0.96875,22,31049,,,,,,,
0.3521571457386017,0.90625,22,31099,,,,,,,
0.3379901349544525,0.8125,22,31149,,,,,,,
0.31405967473983765,0.84375,22,31199,,,,,,,
0.4307016432285309,0.875,22,31249,,,,,,,
0.2491014301776886,0.875,22,31299,,,,,,,
0.3565082550048828,0.90625,22,31349,,,,,,,
0.39479702711105347,0.8125,22,31399,,,,,,,
0.5725809335708618,0.75,22,31449,,,,,,,
0.5304401516914368,0.8125,22,31499,,,,,,,
0.3068751096725464,0.90625,22,31549,,,,,,,
0.7189271450042725,0.8125,22,31599,,,,,,,
0.3864271342754364,0.8125,22,31649,,,,,,,
0.6134545207023621,0.75,22,31699,,,,,,,
0.5779154896736145,0.78125,22,31749,,,,,,,
0.4456010162830353,0.875,22,31799,,,,,,,
0.5611107349395752,0.84375,22,31849,,,,,,,
0.3299327492713928,0.90625,22,31899,,,,,,,
0.2581349015235901,0.875,22,31949,,,,,,,
0.4477977752685547,0.84375,22,31999,,,,,,,
0.295345276594162,0.875,22,32049,,,,,,,
0.2396756410598755,0.9375,22,32099,,,,,,,
0.6792648434638977,0.75,22,32149,,,,,,,
0.3004717528820038,0.84375,22,32199,,,,,,,
0.8683298230171204,0.6875,22,32249,,,,,,,
0.5489493012428284,0.90625,22,32299,,,,,,,
0.6605595946311951,0.78125,22,32349,,,,,,,
,,,3454,0.8125,,,,,,
,,,3455,0.6875,,,,,,
,,,3456,0.6875,,,,,,
,,,3457,0.78125,,,,,,
,,,3458,0.90625,,,,,,
,,,3459,0.75,,,,,,
,,,3460,0.78125,,,,,,
,,,3461,0.71875,,,,,,
,,,3462,0.625,,,,,,
,,,3463,0.71875,,,,,,
,,,3464,0.78125,,,,,,
,,,3465,0.8125,,,,,,
,,,3466,0.8125,,,,,,
,,,3467,0.8125,,,,,,
,,,3468,0.75,,,,,,
,,,3469,0.84375,,,,,,
,,,3470,0.8125,,,,,,
,,,3471,0.8125,,,,,,
,,,3472,0.78125,,,,,,
,,,3473,0.75,,,,,,
,,,3474,0.6875,,,,,,
,,,3475,0.71875,,,,,,
,,,3476,0.65625,,,,,,
,,,3477,0.6875,,,,,,
,,,3478,0.75,,,,,,
,,,3479,0.90625,,,,,,
,,,3480,0.8125,,,,,,
,,,3481,0.78125,,,,,,
,,,3482,0.8125,,,,,,
,,,3483,0.78125,,,,,,
,,,3484,0.71875,,,,,,
,,,3485,0.6875,,,,,,
,,,3486,0.78125,,,,,,
,,,3487,0.71875,,,,,,
,,,3488,0.90625,,,,,,
,,,3489,0.9375,,,,,,
,,,3490,0.625,,,,,,
,,,3491,0.9375,,,,,,
,,,3492,0.78125,,,,,,
,,,3493,0.875,,,,,,
,,,3494,0.90625,,,,,,
,,,3495,0.84375,,,,,,
,,,3496,0.875,,,,,,
,,,3497,0.90625,,,,,,
,,,3498,0.71875,,,,,,
,,,3499,0.875,,,,,,
,,,3500,0.84375,,,,,,
,,,3501,0.75,,,,,,
,,,3502,0.8125,,,,,,
,,,3503,0.90625,,,,,,
,,,3504,0.8125,,,,,,
,,,3505,0.90625,,,,,,
,,,3506,0.84375,,,,,,
,,,3507,0.6875,,,,,,
,,,3508,0.875,,,,,,
,,,3509,0.84375,,,,,,
,,,3510,0.71875,,,,,,
,,,3511,0.8125,,,,,,
,,,3512,0.6875,,,,,,
,,,3513,0.75,,,,,,
,,,3514,0.78125,,,,,,
,,,3515,0.84375,,,,,,
,,,3516,0.71875,,,,,,
,,,3517,0.84375,,,,,,
,,,3518,0.75,,,,,,
,,,3519,0.6875,,,,,,
,,,3520,0.84375,,,,,,
,,,3521,0.90625,,,,,,
,,,3522,0.78125,,,,,,
,,,3523,0.75,,,,,,
,,,3524,0.78125,,,,,,
,,,3525,0.65625,,,,,,
,,,3526,0.8125,,,,,,
,,,3527,0.78125,,,,,,
,,,3528,0.84375,,,,,,
,,,3529,0.90625,,,,,,
,,,3530,0.90625,,,,,,
,,,3531,0.875,,,,,,
,,,3532,0.75,,,,,,
,,,3533,0.78125,,,,,,
,,,3534,0.8125,,,,,,
,,,3535,0.90625,,,,,,
,,,3536,0.78125,,,,,,
,,,3537,0.71875,,,,,,
,,,3538,0.78125,,,,,,
,,,3539,0.8125,,,,,,
,,,3540,0.9375,,,,,,
,,,3541,0.71875,,,,,,
,,,3542,0.875,,,,,,
,,,3543,0.875,,,,,,
,,,3544,0.78125,,,,,,
,,,3545,0.75,,,,,,
,,,3546,0.75,,,,,,
,,,3547,0.6875,,,,,,
,,,3548,0.71875,,,,,,
,,,3549,0.65625,,,,,,
,,,3550,0.8125,,,,,,
,,,3551,0.65625,,,,,,
,,,3552,0.78125,,,,,,
,,,3553,0.75,,,,,,
,,,3554,0.71875,,,,,,
,,,3555,0.71875,,,,,,
,,,3556,0.90625,,,,,,
,,,3557,0.84375,,,,,,
,,,3558,0.78125,,,,,,
,,,3559,0.90625,,,,,,
,,,3560,0.8125,,,,,,
,,,3561,0.875,,,,,,
,,,3562,0.75,,,,,,
,,,3563,0.78125,,,,,,
,,,3564,0.75,,,,,,
,,,3565,0.8125,,,,,,
,,,3566,0.84375,,,,,,
,,,3567,0.8125,,,,,,
,,,3568,0.78125,,,,,,
,,,3569,0.6875,,,,,,
,,,3570,0.71875,,,,,,
,,,3571,0.75,,,,,,
,,,3572,0.8125,,,,,,
,,,3573,0.84375,,,,,,
,,,3574,0.78125,,,,,,
,,,3575,0.78125,,,,,,
,,,3576,0.84375,,,,,,
,,,3577,0.84375,,,,,,
,,,3578,0.8125,,,,,,
,,,3579,0.84375,,,,,,
,,,3580,0.6875,,,,,,
,,,3581,0.78125,,,,,,
,,,3582,0.75,,,,,,
,,,3583,0.75,,,,,,
,,,3584,0.90625,,,,,,
,,,3585,0.9375,,,,,,
,,,3586,0.84375,,,,,,
,,,3587,0.8125,,,,,,
,,,3588,0.75,,,,,,
,,,3589,0.78125,,,,,,
,,,3590,0.875,,,,,,
,,,3591,0.78125,,,,,,
,,,3592,0.84375,,,,,,
,,,3593,0.78125,,,,,,
,,,3594,0.9375,,,,,,
,,,3595,0.90625,,,,,,
,,,3596,0.8125,,,,,,
,,,3597,0.71875,,,,,,
,,,3598,0.71875,,,,,,
,,,3599,0.71875,,,,,,
,,,3600,0.96875,,,,,,
,,,3601,0.8125,,,,,,
,,,3602,0.78125,,,,,,
,,,3603,0.8125,,,,,,
,,,3604,0.8125,,,,,,
,,,3605,0.84375,,,,,,
,,,3606,0.8125,,,,,,
,,,3607,0.625,,,,,,
,,,3608,0.84375,,,,,,
,,,3609,0.9375,,,,,,
,,,3610,0.875,,,,,,
,,22,32360,,0.5916893482208252,0.7955999970436096,,,,
,,22,32360,,,,0.8620444536209106,,,
0.18673449754714966,0.9375,23,32399,,,,,,,
0.5049355626106262,0.84375,23,32449,,,,,,,
0.22343727946281433,0.9375,23,32499,,,,,,,
0.3016466498374939,0.875,23,32549,,,,,,,
0.47515836358070374,0.84375,23,32599,,,,,,,
0.3673308193683624,0.84375,23,32649,,,,,,,
0.3936455547809601,0.90625,23,32699,,,,,,,
0.28496184945106506,0.875,23,32749,,,,,,,
0.435524046421051,0.84375,23,32799,,,,,,,
0.49878421425819397,0.71875,23,32849,,,,,,,
0.3955238461494446,0.8125,23,32899,,,,,,,
0.4307229220867157,0.84375,23,32949,,,,,,,
0.3218033015727997,0.84375,23,32999,,,,,,,
0.22885890305042267,0.875,23,33049,,,,,,,
0.4337056875228882,0.8125,23,33099,,,,,,,
0.6443838477134705,0.84375,23,33149,,,,,,,
0.37856325507164,0.8125,23,33199,,,,,,,
0.45962396264076233,0.84375,23,33249,,,,,,,
0.39910516142845154,0.8125,23,33299,,,,,,,
0.26183849573135376,0.875,23,33349,,,,,,,
0.3580782413482666,0.875,23,33399,,,,,,,
0.21868883073329926,0.96875,23,33449,,,,,,,
0.16932746767997742,0.9375,23,33499,,,,,,,
0.3380257189273834,0.90625,23,33549,,,,,,,
0.27738747000694275,0.90625,23,33599,,,,,,,
0.23423317074775696,0.90625,23,33649,,,,,,,
0.4584183692932129,0.84375,23,33699,,,,,,,
0.536349892616272,0.78125,23,33749,,,,,,,
,,,3611,0.875,,,,,,
,,,3612,0.75,,,,,,
,,,3613,0.78125,,,,,,
,,,3614,0.78125,,,,,,
,,,3615,0.8125,,,,,,
,,,3616,0.65625,,,,,,
,,,3617,0.8125,,,,,,
,,,3618,0.8125,,,,,,
,,,3619,0.71875,,,,,,
,,,3620,0.8125,,,,,,
,,,3621,0.8125,,,,,,
,,,3622,0.84375,,,,,,
,,,3623,0.875,,,,,,
,,,3624,0.78125,,,,,,
,,,3625,0.8125,,,,,,
,,,3626,0.84375,,,,,,
,,,3627,0.75,,,,,,
,,,3628,0.8125,,,,,,
,,,3629,0.84375,,,,,,
,,,3630,0.71875,,,,,,
,,,3631,0.75,,,,,,
,,,3632,0.8125,,,,,,
,,,3633,0.75,,,,,,
,,,3634,0.71875,,,,,,
,,,3635,0.8125,,,,,,
,,,3636,0.8125,,,,,,
,,,3637,0.8125,,,,,,
,,,3638,0.75,,,,,,
,,,3639,0.78125,,,,,,
,,,3640,0.6875,,,,,,
,,,3641,0.5625,,,,,,
,,,3642,0.6875,,,,,,
,,,3643,0.8125,,,,,,
,,,3644,0.84375,,,,,,
,,,3645,0.8125,,,,,,
,,,3646,0.90625,,,,,,
,,,3647,0.6875,,,,,,
,,,3648,0.8125,,,,,,
,,,3649,0.8125,,,,,,
,,,3650,0.8125,,,,,,
,,,3651,0.84375,,,,,,
,,,3652,0.6875,,,,,,
,,,3653,0.84375,,,,,,
,,,3654,0.90625,,,,,,
,,,3655,0.6875,,,,,,
,,,3656,0.8125,,,,,,
,,,3657,0.8125,,,,,,
,,,3658,0.6875,,,,,,
,,,3659,0.71875,,,,,,
,,,3660,0.8125,,,,,,
,,,3661,0.84375,,,,,,
,,,3662,0.875,,,,,,
,,,3663,0.875,,,,,,
,,,3664,0.8125,,,,,,
,,,3665,0.875,,,,,,
,,,3666,0.84375,,,,,,
,,,3667,0.6875,,,,,,
,,,3668,0.84375,,,,,,
,,,3669,0.75,,,,,,
,,,3670,0.8125,,,,,,
,,,3671,0.8125,,,,,,
,,,3672,0.8125,,,,,,
,,,3673,0.875,,,,,,
,,,3674,0.8125,,,,,,
,,,3675,0.78125,,,,,,
,,,3676,0.78125,,,,,,
,,,3677,0.75,,,,,,
,,,3678,0.84375,,,,,,
,,,3679,0.8125,,,,,,
,,,3680,0.6875,,,,,,
,,,3681,0.78125,,,,,,
,,,3682,0.65625,,,,,,
,,,3683,0.75,,,,,,
,,,3684,0.6875,,,,,,
,,,3685,0.9375,,,,,,
,,,3686,0.875,,,,,,
,,,3687,0.9375,,,,,,
,,,3688,0.875,,,,,,
,,,3689,0.875,,,,,,
,,,3690,0.75,,,,,,
,,,3691,0.71875,,,,,,
,,,3692,0.84375,,,,,,
,,,3693,0.78125,,,,,,
,,,3694,0.84375,,,,,,
,,,3695,0.75,,,,,,
,,,3696,0.625,,,,,,
,,,3697,0.78125,,,,,,
,,,3698,0.71875,,,,,,
,,,3699,0.875,,,,,,
,,,3700,0.875,,,,,,
,,,3701,0.78125,,,,,,
,,,3702,0.71875,,,,,,
,,,3703,0.75,,,,,,
,,,3704,0.8125,,,,,,
,,,3705,0.625,,,,,,
,,,3706,0.75,,,,,,
,,,3707,0.875,,,,,,
,,,3708,0.8125,,,,,,
,,,3709,0.8125,,,,,,
,,,3710,0.75,,,,,,
,,,3711,0.78125,,,,,,
,,,3712,0.625,,,,,,
,,,3713,0.90625,,,,,,
,,,3714,0.78125,,,,,,
,,,3715,0.71875,,,,,,
,,,3716,0.90625,,,,,,
,,,3717,0.78125,,,,,,
,,,3718,0.84375,,,,,,
,,,3719,0.8125,,,,,,
,,,3720,0.78125,,,,,,
,,,3721,0.75,,,,,,
,,,3722,0.8125,,,,,,
,,,3723,0.84375,,,,,,
,,,3724,0.75,,,,,,
,,,3725,0.84375,,,,,,
,,,3726,0.78125,,,,,,
,,,3727,0.6875,,,,,,
,,,3728,0.78125,,,,,,
,,,3729,0.78125,,,,,,
,,,3730,0.8125,,,,,,
,,,3731,0.71875,,,,,,
,,,3732,0.84375,,,,,,
,,,3733,0.78125,,,,,,
,,,3734,0.71875,,,,,,
,,,3735,0.875,,,,,,
,,,3736,0.84375,,,,,,
,,,3737,0.78125,,,,,,
,,,3738,0.78125,,,,,,
,,,3739,0.90625,,,,,,
,,,3740,0.75,,,,,,
,,,3741,0.96875,,,,,,
,,,3742,0.875,,,,,,
,,,3743,0.78125,,,,,,
,,,3744,0.65625,,,,,,
,,,3745,0.71875,,,,,,
,,,3746,0.90625,,,,,,
,,,3747,0.84375,,,,,,
,,,3748,0.78125,,,,,,
,,,3749,0.84375,,,,,,
,,,3750,0.8125,,,,,,
,,,3751,0.875,,,,,,
,,,3752,0.78125,,,,,,
,,,3753,0.84375,,,,,,
,,,3754,0.6875,,,,,,
,,,3755,0.8125,,,,,,
,,,3756,0.8125,,,,,,
,,,3757,0.8125,,,,,,
,,,3758,0.71875,,,,,,
,,,3759,0.8125,,,,,,
,,,3760,0.84375,,,,,,
,,,3761,0.6875,,,,,,
,,,3762,0.71875,,,,,,
,,,3763,0.78125,,,,,,
,,,3764,0.625,,,,,,
,,,3765,0.78125,,,,,,
,,,3766,0.78125,,,,,,
,,,3767,0.75,,,,,,
,,23,33767,,0.7843376398086548,0.7904000282287598,,,,
,,23,33767,,,,0.8674444556236267,,,
0.25106343626976013,0.90625,24,33799,,,,,,,
0.29355862736701965,0.90625,24,33849,,,,,,,
0.37831923365592957,0.8125,24,33899,,,,,,,
0.3920643627643585,0.8125,24,33949,,,,,,,
0.33797919750213623,0.875,24,33999,,,,,,,
0.3828265368938446,0.875,24,34049,,,,,,,
0.21411937475204468,0.90625,24,34099,,,,,,,
0.2617878019809723,0.9375,24,34149,,,,,,,
0.43871742486953735,0.84375,24,34199,,,,,,,
0.3949839770793915,0.90625,24,34249,,,,,,,
0.33994001150131226,0.90625,24,34299,,,,,,,
0.571694016456604,0.8125,24,34349,,,,,,,
0.4798647165298462,0.75,24,34399,,,,,,,
0.2607631981372833,0.9375,24,34449,,,,,,,
0.5599073171615601,0.8125,24,34499,,,,,,,
0.43223467469215393,0.84375,24,34549,,,,,,,
0.16606733202934265,0.96875,24,34599,,,,,,,
0.41491788625717163,0.84375,24,34649,,,,,,,
0.16273830831050873,0.9375,24,34699,,,,,,,
0.3367606997489929,0.90625,24,34749,,,,,,,
0.23711544275283813,0.90625,24,34799,,,,,,,
0.09032545238733292,1.0,24,34849,,,,,,,
0.2835937440395355,0.9375,24,34899,,,,,,,
0.34673047065734863,0.875,24,34949,,,,,,,
0.2608233392238617,0.9375,24,34999,,,,,,,
0.1863940954208374,0.90625,24,35049,,,,,,,
0.14749537408351898,0.9375,24,35099,,,,,,,
0.32895416021347046,0.9375,24,35149,,,,,,,
,,,3768,0.90625,,,,,,
,,,3769,0.8125,,,,,,
,,,3770,0.75,,,,,,
,,,3771,0.75,,,,,,
,,,3772,0.78125,,,,,,
,,,3773,0.8125,,,,,,
,,,3774,0.96875,,,,,,
,,,3775,0.78125,,,,,,
,,,3776,0.625,,,,,,
,,,3777,0.84375,,,,,,
,,,3778,0.75,,,,,,
,,,3779,0.78125,,,,,,
,,,3780,0.71875,,,,,,
,,,3781,0.71875,,,,,,
,,,3782,0.84375,,,,,,
,,,3783,0.875,,,,,,
,,,3784,0.84375,,,,,,
,,,3785,0.875,,,,,,
,,,3786,0.8125,,,,,,
,,,3787,0.90625,,,,,,
,,,3788,0.875,,,,,,
,,,3789,0.84375,,,,,,
,,,3790,0.78125,,,,,,
,,,3791,0.78125,,,,,,
,,,3792,0.75,,,,,,
,,,3793,0.90625,,,,,,
,,,3794,0.8125,,,,,,
,,,3795,0.75,,,,,,
,,,3796,0.71875,,,,,,
,,,3797,0.75,,,,,,
,,,3798,0.59375,,,,,,
,,,3799,0.75,,,,,,
,,,3800,0.875,,,,,,
,,,3801,0.65625,,,,,,
,,,3802,0.90625,,,,,,
,,,3803,0.875,,,,,,
,,,3804,0.75,,,,,,
,,,3805,0.8125,,,,,,
,,,3806,0.875,,,,,,
,,,3807,0.75,,,,,,
,,,3808,0.875,,,,,,
,,,3809,0.71875,,,,,,
,,,3810,0.9375,,,,,,
,,,3811,0.90625,,,,,,
,,,3812,0.6875,,,,,,
,,,3813,0.84375,,,,,,
,,,3814,0.84375,,,,,,
,,,3815,0.6875,,,,,,
,,,3816,0.75,,,,,,
,,,3817,0.78125,,,,,,
,,,3818,0.84375,,,,,,
,,,3819,0.84375,,,,,,
,,,3820,0.8125,,,,,,
,,,3821,0.71875,,,,,,
,,,3822,0.8125,,,,,,
,,,3823,0.84375,,,,,,
,,,3824,0.90625,,,,,,
,,,3825,0.78125,,,,,,
,,,3826,0.84375,,,,,,
,,,3827,0.78125,,,,,,
,,,3828,0.8125,,,,,,
,,,3829,0.78125,,,,,,
,,,3830,0.78125,,,,,,
,,,3831,0.875,,,,,,
,,,3832,0.6875,,,,,,
,,,3833,0.65625,,,,,,
,,,3834,0.78125,,,,,,
,,,3835,0.78125,,,,,,
,,,3836,0.8125,,,,,,
,,,3837,0.71875,,,,,,
,,,3838,0.8125,,,,,,
,,,3839,0.65625,,,,,,
,,,3840,0.96875,,,,,,
,,,3841,0.78125,,,,,,
,,,3842,0.84375,,,,,,
,,,3843,0.75,,,,,,
,,,3844,0.96875,,,,,,
,,,3845,0.875,,,,,,
,,,3846,0.65625,,,,,,
,,,3847,0.875,,,,,,
,,,3848,0.84375,,,,,,
,,,3849,0.875,,,,,,
,,,3850,0.90625,,,,,,
,,,3851,0.8125,,,,,,
,,,3852,0.75,,,,,,
,,,3853,0.78125,,,,,,
,,,3854,0.90625,,,,,,
,,,3855,0.78125,,,,,,
,,,3856,0.8125,,,,,,
,,,3857,0.875,,,,,,
,,,3858,0.8125,,,,,,
,,,3859,0.8125,,,,,,
,,,3860,0.78125,,,,,,
,,,3861,0.75,,,,,,
,,,3862,0.6875,,,,,,
,,,3863,0.71875,,,,,,
,,,3864,0.78125,,,,,,
,,,3865,0.65625,,,,,,
,,,3866,0.84375,,,,,,
,,,3867,0.8125,,,,,,
,,,3868,0.6875,,,,,,
,,,3869,0.71875,,,,,,
,,,3870,0.96875,,,,,,
,,,3871,0.78125,,,,,,
,,,3872,0.6875,,,,,,
,,,3873,0.90625,,,,,,
,,,3874,0.75,,,,,,
,,,3875,0.84375,,,,,,
,,,3876,0.90625,,,,,,
,,,3877,0.75,,,,,,
,,,3878,0.78125,,,,,,
,,,3879,0.84375,,,,,,
,,,3880,0.875,,,,,,
,,,3881,0.6875,,,,,,
,,,3882,0.875,,,,,,
,,,3883,0.84375,,,,,,
,,,3884,0.71875,,,,,,
,,,3885,0.78125,,,,,,
,,,3886,0.84375,,,,,,
,,,3887,0.84375,,,,,,
,,,3888,0.8125,,,,,,
,,,3889,0.90625,,,,,,
,,,3890,0.75,,,,,,
,,,3891,0.875,,,,,,
,,,3892,0.875,,,,,,
,,,3893,0.8125,,,,,,
,,,3894,0.78125,,,,,,
,,,3895,0.75,,,,,,
,,,3896,0.84375,,,,,,
,,,3897,0.75,,,,,,
,,,3898,0.84375,,,,,,
,,,3899,0.875,,,,,,
,,,3900,0.75,,,,,,
,,,3901,0.8125,,,,,,
,,,3902,0.84375,,,,,,
,,,3903,0.84375,,,,,,
,,,3904,0.8125,,,,,,
,,,3905,0.8125,,,,,,
,,,3906,0.875,,,,,,
,,,3907,0.8125,,,,,,
,,,3908,0.9375,,,,,,
,,,3909,0.78125,,,,,,
,,,3910,0.84375,,,,,,
,,,3911,0.75,,,,,,
,,,3912,0.71875,,,,,,
,,,3913,0.78125,,,,,,
,,,3914,0.90625,,,,,,
,,,3915,0.78125,,,,,,
,,,3916,0.8125,,,,,,
,,,3917,0.875,,,,,,
,,,3918,0.8125,,,,,,
,,,3919,0.75,,,,,,
,,,3920,0.84375,,,,,,
,,,3921,0.6875,,,,,,
,,,3922,0.90625,,,,,,
,,,3923,0.78125,,,,,,
,,,3924,0.875,,,,,,
,,24,35174,,0.5826735496520996,0.8050000071525574,,,,
,,24,35174,,,,0.8682000041007996,,,
0.4358375370502472,0.875,25,35199,,,,,,,
0.15271872282028198,0.96875,25,35249,,,,,,,
0.2710866332054138,0.9375,25,35299,,,,,,,
0.573880136013031,0.78125,25,35349,,,,,,,
0.0834532156586647,1.0,25,35399,,,,,,,
0.29886966943740845,0.875,25,35449,,,,,,,
0.5982372760772705,0.78125,25,35499,,,,,,,
0.2671054005622864,0.875,25,35549,,,,,,,
0.30665361881256104,0.84375,25,35599,,,,,,,
0.46016934514045715,0.875,25,35649,,,,,,,
0.3365321755409241,0.875,25,35699,,,,,,,
0.6111173033714294,0.8125,25,35749,,,,,,,
0.3982130289077759,0.84375,25,35799,,,,,,,
0.2947750389575958,0.875,25,35849,,,,,,,
0.34881263971328735,0.84375,25,35899,,,,,,,
0.6494483947753906,0.84375,25,35949,,,,,,,
0.31144022941589355,0.84375,25,35999,,,,,,,
0.26064854860305786,0.875,25,36049,,,,,,,
0.27458563446998596,0.90625,25,36099,,,,,,,
0.3270169496536255,0.875,25,36149,,,,,,,
0.5145891904830933,0.78125,25,36199,,,,,,,
0.09055548906326294,1.0,25,36249,,,,,,,
0.32959243655204773,0.875,25,36299,,,,,,,
0.5803947448730469,0.75,25,36349,,,,,,,
0.6248931288719177,0.78125,25,36399,,,,,,,
0.174289733171463,0.96875,25,36449,,,,,,,
